name,address,lon,lat,phone,description,english_friendly,japanese_friendly,korean_friendly,mobile_charging,accessibility_friendly,gender_friendly,digital_payment_friendly,vegetarian_friendly,restroom_friendly,fair_trade_friendly,free_wifi,bike_friendly,breastfeeding_friendly,muslim_friendly,menstruation_friendly,friendly_feature_count
Timchi’s 週末肉桂捲,台北市南港區中南街50號1樓,121.615155,25.053917,,"肉桂捲，十足的香氣，足夠濕潤的麵體，微酥內層再配上濃郁甜度適中的淋醬。微嗆辣的口感絕對要推薦給大家。
可麗露脆又香的外皮跟軟軟QQ的內芯則是好吃到讓人覺得此生難忘。
同時磅蛋糕也有許多種口味任君挑選。
店內的產品包裝也都很精緻，非常可愛很適合送禮！
",0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,3
Mr. Light 輕食先生,台北市文山區新光路一段50號,121.573635,24.989909,02-29368011,2020年，Mr. Light 輕食先生成立於政大校園，從外送餐盒起家，同年8月在新光路上開設第一間店。 我們相信健康的食物可以兼具美味，秉持著「新鮮健康、方便快速、顧客至上」三大價值，為台灣餐食環境帶來正向影響力。 如果你也熱愛健康生活，支持健康飲食，那你也是Mr. Light 輕食先生的一份子,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,5
山上咖啡,台北市文山區指南路3段38巷33-7號一樓,121.590701,24.967068,02-29370148,位於台北市貓空山上的山上咖啡，提供您一個遠離城市喧囂的寧靜角落。無論是晨間的清新空氣，還是夜晚的繁星點點，這裡都是您放鬆心靈的理想之地。我們的營業時間為平日早上10點至晚上11點，假日則延長至凌晨2點，讓您在任何時刻都能享受美味的咖啡與甜點。店內設計融合自然元素與現代風格，提供舒適的座位與溫馨的氛圍。無論是獨自一人享受閱讀時光，還是與朋友聚會聊天，山上咖啡都是您的最佳選擇。歡迎來到山上咖啡，體驗一段美好的時光。,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,11
植膳,台北市內湖區文德路103號,121.583619,25.078702,,"植膳整合實體與網路以便提供消費者全方位的服務, 同時以各項活動與服務來深入非素食,非蔬食者群體, 讓食肉者也能體驗植物肉, 蔬食, 素食相關產品也很美味. 也期許成為蔬食者在內湖與大直區的飲食庇護所, 提供日常所需. 提供各式素食(全素, 奶蛋素, 奶素, 蛋素) 與蔬食 (五辛素) 冷凍, 冷藏與常溫食品.",1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,6
胡思二手書店,台北市士林區中正路235巷44號,121.526258,25.094168,02-88615828,"胡思二手書店成立於2002年。自開店以來，秉持著「人文、環保、知識再生」的理念，將各類二手書籍悉心修補、整理，再透過實體和網路書店為她們尋找新的主人，讓書中無形的知識得以世代傳承，同時減少紙張耗費與友善環境。

我們珍視每一本書的價值、重視人與人之間的良好互動，期待愛書人在胡思找到更多閱讀的記憶和尋寶的樂趣！",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,3
幸福搖搖-西門1號店,台北市萬華區成都路54號1樓,121.506085,25.042639,02-23832213,"樂多多集團旗下品牌-幸福搖搖Blissful Shake手搖飲，提供台灣最道地美味的飲品，主要明星商品「黑糖珍珠鮮奶」也是國內、外旅遊客喜愛的台灣美食之一，門市提供免費Wifi、多國語言菜單、行動裝置充電、性別友善、便利支付的友善消費環境。

幸福 ‧ 快樂 ‧ 分享
期許能為客人創造幸福快樂的餐飲享受，幸福搖搖也在集團的初衷下，用一杯好茶調和著幸福味道，呈現於眼前。

繽紛 ‧ 年輕 ‧ 創意
掌握各式各樣茶葉與調性、精心研發獨特的品茶體驗， 茶飲不僅止於味覺的享受，也是視覺的藝術，每一杯茶飲，都是一幅繽紛的藝術品。

創新體驗只為完成心裡的期待
讓每一杯茶飲都更貼近您的口味，帶來滿足和驚喜。期待與你共享美好，一杯茶，一個創意的故事。",1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,7
手手生活,台北市南港區南港路2段13號,121.604204,25.053757,,"Hands在這裡想做的是透過設計讓工藝與生活取得平衡，把美好的手做技藝從生活中找回來，找回生活最初的單純與樸質。
南港瓶蓋工廠經過整修，以瓶蓋工廠台北製造所面貌重新開放，將歷史場景中的製造轉化為手創，透過設計為園區注入養份，以編織手法相互串連空間，成為日常交流的平台與互動場所。
Taipei CREALife NEXUS 台北創生活聚落 TCN 的成立是我們致力於推動工業設計發展、培育創意經濟的具體行動。這個聚落將成為青創、新創及文創的台灣品牌的重要據點，為他們提供品牌營銷輔導、促進交流和舉辦各類活動的平台。我們相信，美是生活的重要元素，而 #TCN 將成為推廣生活美學和傳承文化的重要場所。",1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,10
天東86牛肉麵-士林店,台北市士林區文林路310號,121.526255,25.092127,02-28881030,"「 堅持30年，只為一碗好麵 」
天東86牛肉麵是天母在地經營30年的老店，前身是間沒有名字的傳統老店。後來經第二代接手後，加入現代化的創新元素以及堅持與努力不懈的經營，慢慢成為天母地區小有名氣的牛肉麵店。
因老店前身位於天母東路86號，因此正名為《天東86牛肉麵》
天東86牛肉麵，目前在士林區文林路及信義區永吉路各有一家分店",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
天東86牛肉麵-天母店,台北市士林區天母東路86號,121.53561,25.117978,02-28734649,"「 堅持30年，只為一碗好麵 」
天東86牛肉麵是天母在地經營30年的老店，前身是間沒有名字的傳統老店。後來經第二代接手後，加入現代化的創新元素以及堅持與努力不懈的經營，慢慢成為天母地區小有名氣的牛肉麵店。
因老店前身位於天母東路86號，因此正名為《天東86牛肉麵》
天東86牛肉麵，目前在士林區文林路及信義區永吉路各有一家分店",1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,5
N2 Coffee Bike,台北市中正區信義路二段17巷10號,121.525543,25.035831,0958-215106,"氛圍放鬆的小店，用心製作的氮氣冷萃咖啡,清爽又順口甘甜, ,坐在路傍,放鬆一下~~很特別的氮氣咖啡，出發前可以先預約喔。",1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,7
永豐盛包子饅頭專賣,台北市大安區師大路111號1樓,121.528482,25.022402,981009828,古早味現作包子饅頭，當天新鮮現做，堅持不加化學添加物，秉持健康實在,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,5
娜姆尼尼泊爾商行,台北市大安區永康街75巷32號1樓,121.531796,25.028956,981826286,尼泊爾夫與台灣妻共同創立的尼泊爾特色商品小店，2021 於永康商圈開設實體 店面，主要販售音療樂器、香、唐卡及圍巾披肩配件…等手工藝產品，店內許多 古玩藝品出自尼泊爾當地技藝高超的工匠之手，蘊含深厚信仰與風土民情，傳 承數百年的文化工藝於其中。 品牌以尼泊爾一位古早聖人為名，期許自己像祂一樣愛著尼泊爾這片土地，店 主夫妻親自走訪選品上游廠商嚴格控管品質及製作環境，僅親選能感動自身的 商品，尤其是音療樂器類如頌缽、銅鑼、鈴，看過、摸過、聽過，才能下手，讓 娜姆尼成為尼泊爾文化的散播者。 綜上所述，品牌定位「尼泊爾心感手工藝」特以中性的「心感」一詞表述娜姆 尼涵納心靈療癒與信仰文化之藝品，連同音療專業服務，傳達需用心感受之價 值，為使用者帶來心靈的安慰，賞心也悅目。,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,4
德草安青 ,台北市萬華區西昌街218號,121.500494,25.037064,958885363,中草藥材批發零售，各式茶包，各式養生膳飲，手工甜品,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4
美觀園 台北城老舖烹派日料,台北市萬華區峨嵋街36號1樓,121.50662,25.043519,926121766,美觀園創始人張民瓊先生日治時期肄業於林學堂畢業後，於民國十三年回國任職於鐵路局，服務於北部基隆與台北。為籌資向舊柳屋廚具交涉，學得一手高超工夫。後因日幣無法折換回臺，遂棄職返家，於五四年北港房屋全部改建新式三層樓，並大力張羅置辦一切，將銷售擴展到五鄉區，頗具成績。創始人張民瓊先生逝世後，其孫張卯力接手經營。美觀園迄今六十年歷史，無論景物如何變遷，秉持優良服務，並傳承老鋪之傳統文化。,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3
Mine Mine,台北市萬華區西園路一段236號一樓,121.498859,25.034849,937860061,"歡迎光臨mine mine cafe☕️
以好的品質為初衷
本店提供舒適輕鬆的用餐環境
讓您放慢腳步，好好享用每一餐",1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,5
涼粉伯,台北市萬華區貴陽街二段202號,121.500052,25.040067,,"日治時期從蕨餅改良的台日混血甜點。
用蕃薯粉加水，加熱不斷攪拌，直至黏稠狀，放涼後切塊冰鎮出Q度。
細緻的沾粉使用麵粉乾炒、過篩、拌糖後方能使用。
涼粉伯（辜明雄）1960開始推攤搖鈴在萬華大街小巷販售，2010二代接手，2017移至貴陽店面現址。",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3
茶韻普洱茶專賣店,台北市士林區天母東路50巷20-10號,121.533164,25.117426,02-28768855,"專業經營普洱茶,線上商品超過200種,專業經營老鐵壺,老銀壺,茶道具,給您最完整的普洱茶.老鐵壺,銀壺資訊,所有的商品皆保證真品,可全然的放心購買.",0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,4
富之家,台北市文山區溪口街89號,121.538394,24.995638,02-86638630,"景美在地傳承三代之傳統糕餅舖,專賣祭祀用的壽桃、麵龜和刈包·有獨立店
面,也在鄰近傳統市場擺攤販售。第二代老間改良傳統,以製作麵包的功夫結
合鮮奶·賦予手撕饅頭、壽桃和刈包獨特的層次口感·為了堅持品質和支持本
地小農·富家僅使用鮮奶,而非市售奶粉、保久乳,提升了產品的獨特賣點·深
受喜愛和認可·除了使用在地小農鮮乳,對其他食材也講究用心,桂圓蛋糕特
選台南東山的土窯古法烘焙龍眼乾;新開發的紅麹發糕,不以傳統染色方式製
作。使用麹原料增加營養價值;許多商品改以海藻糖製作,呼應時下減糖、低糖
之健康風潮。
老餅舖與時俱進,數十年來不斷改良革新,提升食材品質與口味,即使賣的是
傳統祭祀糕餅·卻與現代消費意識接軌,以優質食材兼顧美味與健康,滿足不
吃祭祀供品的新客群,品牌定位「進化式美味傳統糕點」由此而來。",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
土然巧克力專門店,台北市大安區溫州街7號1樓,121.533659,25.025735,02-23636355,TERRA，在拉丁文中意即大地，蘊含溫暖踏實、飽富生命力的能量。為了探索可可的富麗風味，表徵土地原貌與自然惠賜的土然因而誕生，堅持 bean to bar 的製作過程，以親自挑選原豆進行烘焙、親手研製調溫作巧克力磚為基礎，打造全臺最多產區的 bean to bar 巧克力品牌。,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,4
大鼎豬血湯,台北市中山區吉林路319號,121.530437,25.063652,02-25862201,"祖傳三代的大鼎豬血湯，第一代從台北昌吉街豬屠口發跡，第二代長子帶領著 7 個 子女傳承家族獨門手藝口味。招牌豬血滑嫩似豆腐，每天半夜送來的新鮮豬血現切 現煮，並以秘製配方大骨熬湯底，有「天然紅豆腐」的封號。除了招牌的豬血湯， 另有豐富多樣的主食餐點，控腳輪飯、滷肉飯、新竹炒米粉.... ，精選自台灣在地 食材，為深具特色的古早味小吃。
",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
MYRA,台北市大安區安和路一段127巷6號,121.552946,25.034573,,"創辦人母親說過：
「幸福要有一道缺口，才能讓幸福感流向他人」，
一口咬下餅乾的缺口，讓MYRA圓滿每個幸福的時刻。
MYRA無論是達克瓦茲、暖餅乾或沙布列鐵盒餅乾等產品，
皆大量採用台灣食材如鐵觀音茶、土鳳梨、桂花、麵茶與龍眼，
並融入精緻擠花手法，讓台灣四季之美綻放在眼前與舌尖。",1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,4
得嘉野Dejia's Brunch,台北市萬華區昆明街278號1樓,121.503924,25.038805,02-23146857,"萬華昆明街上，一大清早天未亮，
得嘉媽媽洗手進廚房， 一鍋原豆清洗打漿，豆漿煮沸放涼。
她的美味起手式，從這裡開始...
紫薯炊煮熬泥，三明治營養有顏值; 
牛肉排厚工拍打，練就口感與肉汁;
義麵的紅醬白醬，都要調配細緻~
不捨女兒外食，現成加工品哪有自做好吃?
從傳統早餐起家，堅持手做食材好品質。 
20 多種產品自製，20 多年如一日，
媽媽的手作早午餐，女兒同心堅持，
一餡一醬一飲，守護每一天的味覺之始。",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
李掌伯,台北市大同區寧夏路22-9號,121.51487,25.054976,02-25566466,"一家台灣味路邊攤小吃不斷迭代進化，
1951，李煙陣於雙連市場以麵線攤起家，
1996，二代李秀男寧夏路賣鞋多年後回歸父業加入臭豆腐，
1998，當上里長，帶動攤商投入夜市改造，生意通達。
2005，三代李啟榮辭外商返家，啟動臭豆腐創意研發，
以父親20年的里長伯為招牌，設店面開始企業化。
包括原本的油炸與麻辣，創造出臭豆腐六種吃法，
清蒸、水煮不在話下；還融味餛飩、抄手、金沙。
臭豆腐種類、配料、刀工、醬汁…，吃法不同各有所搭。
破布子口味現點現蒸入味軟嫩，炸三寶香酥口感佳。
麻辣鴨血臭豆腐獨門四鍋湯頭，任選不辣與小中大辣；
台式炸臭豆腐非基改黃豆，酥脆出鍋經典昇華。
香酥嫩麻辣脆，一次到味；臭豆腐全集，只此一家。
三代盡心耕耘不懈，造就前總統口中的「夭壽好呷」。
國宴級平實價，2024改名李掌伯，品牌造起來再進化!",1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,6
至香園,台北市大安區新生南路三段86巷15號,121.532413,25.018754,,香園祖傳三代的好味道，沙茶牛肉乾麵是本店招牌，現涮牛肉片加上特製細麵，爽脆的有機豆芽再加上自製研磨花生粉，帶勁滋味傳香一甲子,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3
小公寓咖啡,台北市文山區指南路二段56號2樓,121.575475,24.987622,02-29392790,隱身在政大旁邊的小咖啡廳，當你踏上階梯前往小公寓的時候，你會找到一個屬於自己的小角落，享受屬於自己的休閒時光！,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,5
貝倫坊,台北市大安區和平東路二段118巷37號,121.542918,25.023364,02-2732-3391,"烘焙師的大航海餐桌

5百多年來，貝倫塔屹立在里斯本港口，

見證著大航海時代的開場，船帆四海征拓。

文化藝術、貨物食物與香料，八方交流融合。

繞過半個地球，熱愛烘焙的呂宗原回台創業，

左手擀麵棍與烤箱，右手煎鏟與燉鍋，

跨國食材與廚藝的巧思融合，就是核心主軸。



台灣鳳梨內餡塞進法國麵包，披薩滿溢法式味道，

銅鑼燒其實是蛋糕，老饕必點德國脆皮豬腳，

牛排讓位，威靈頓雞腿排翻味英倫經典，

蛤蠣義大利麵拌炒麻辣小卷，台義妙搭麻香味鮮。

和平東路靜巷公園邊，有一家餐廳與麵包店，

跟著烘焙師兼主廚轉動舵輪出航，

貝倫坊邀您，舌尖揚帆，一口融四方!",1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,6
獨樂,台北市大同區重慶北路一段1號2樓,121.513699,25.049551,02-2558-0836,"Let’s Do Sake! ─ 獨樂

隱於台北車站旁大樓的2樓，

來這喝一杯，平易卻與眾不同，

窗外車水馬龍，而你在另一個時空。



每支酒都有清楚身世，經過反覆試喝。

獨家鹽麴料理佐清酒，天生對味的組合。

雞肉胡椒燒、味噌蛋黃漬、胡桃小女子…

哪支酒合適？桌邊推薦來自專業清酒老師。



眾人相聚暢飲、一人何妨小酌？

清酒之樂樂如何？獨樂眾樂兼得。

可冰飲、可溫熱，酒與人，冷暖各有風格，

生活的旨味不在他方，請來清酒師的究味食樂場。",1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,4
